2018-10-25 19:42:06.042 [restartedMain] INFO  com.felix.springbootdemo.SpringBootDemoApplication - Starting SpringBootDemoApplication on felix with PID 15165 (/home/felix/work/spring-boot-demo/target/classes started by felix in /home/felix/work/spring-boot-demo)
2018-10-25 19:42:11.183 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'clusteredScheduler' with instanceId 'felix1540467731128'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

2018-10-25 19:42:11.184 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'clusteredScheduler' initialized from an externally provided properties instance.
2018-10-25 19:42:11.184 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
2018-10-25 19:42:11.185 [restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.boot.autoconfigure.quartz.AutowireCapableBeanJobFactory@59d7fa13
2018-10-25 19:42:11.683 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2018-10-25 19:42:13.134 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2018-10-25 19:42:13.216 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2018-10-25 19:42:13.403 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2018-10-25 19:42:15.777 [restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2018-10-25 19:42:15.791 [restartedMain] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2018-10-25 19:42:15.792 [restartedMain] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "felix1539857794566"'s failed in-progress jobs.
2018-10-25 19:42:15.802 [restartedMain] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: ......Cleaned-up 1 other failed job(s).
2018-10-25 19:42:15.806 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler clusteredScheduler_$_felix1540467731128 started.
2018-10-25 19:42:15.821 [QuartzScheduler_clusteredScheduler-felix1540467731128_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-10-25 19:42:15.941 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8888"]
2018-10-25 19:42:15.949 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-10-25 19:42:16.021 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8888 (http) with context path ''
2018-10-25 19:42:16.039 [restartedMain] INFO  com.felix.springbootdemo.SpringBootDemoApplication - Started SpringBootDemoApplication in 10.418 seconds (JVM running for 12.116)
2018-10-25 19:48:15.821 [QuartzScheduler_clusteredScheduler-felix1540467731128_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-10-25 19:54:15.822 [QuartzScheduler_clusteredScheduler-felix1540467731128_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-10-25 20:00:15.826 [QuartzScheduler_clusteredScheduler-felix1540467731128_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-10-25 20:06:15.820 [QuartzScheduler_clusteredScheduler-felix1540467731128_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-10-25 20:12:15.838 [QuartzScheduler_clusteredScheduler-felix1540467731128_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-10-25 20:18:15.822 [QuartzScheduler_clusteredScheduler-felix1540467731128_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-10-25 20:20:16.665 [Thread-33] INFO  org.quartz.core.QuartzScheduler - Scheduler clusteredScheduler_$_felix1540467731128 paused.
2018-10-25 20:20:16.674 [Thread-33] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2018-10-25 20:20:16.675 [Thread-33] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2018-10-25 20:20:16.675 [Thread-33] INFO  org.quartz.core.QuartzScheduler - Scheduler clusteredScheduler_$_felix1540467731128 shutting down.
2018-10-25 20:20:16.675 [Thread-33] INFO  org.quartz.core.QuartzScheduler - Scheduler clusteredScheduler_$_felix1540467731128 paused.
2018-10-25 20:20:16.675 [Thread-33] INFO  org.quartz.core.QuartzScheduler - Scheduler clusteredScheduler_$_felix1540467731128 shutdown complete.
2018-10-25 20:20:16.677 [Thread-33] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2018-10-25 20:20:16.692 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2018-10-25 20:20:16.697 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
